customerID,InvoiceDate,DueDate,SettledDate,DaysToSettle,DaysLate,First invoice,Late,On-Time,Train/Test,Age Bucket,Invoiced Month,InvoiceAmount,Invoice Due Month,Gap between current and previous invoice due date,Average Amount of PAID,Average of Amount of LATE PAID,Average Days Late,Average Days to Settle,Ratio Of Amount of Paid Invoices Bucket(0) by Total Amount of Paid Invoices,Ratio Of Amount of Paid Invoices Bucket(1) by Total Amount of Paid Invoices,Ratio Of Amount of Paid Invoices Bucket(2) by Total Amount of Paid Invoices,Ratio Of Amount of Paid Invoices Bucket(3) by Total Amount of Paid Invoices,Ratio Of Amount of Paid Invoices Bucket(4) by Total Amount of Paid Invoices,Ratio Of Amount of Paid Invoices Bucket(5) by Total Amount of Paid Invoices,Ratio Of number of Paid Invoices Bucket(0) by Total number of Paid Invoices,Ratio Of number of Paid Invoices Bucket(1) by Total number of Paid Invoices,Ratio Of number of Paid Invoices Bucket(2) by Total number of Paid Invoices,Ratio Of number of Paid Invoices Bucket(3) by Total number of Paid Invoices,Ratio Of number of Paid Invoices Bucket(4) by Total number of Paid Invoices,Ratio Of number of Paid Invoices Bucket(5) by Total number of Paid Invoices
4632-QZOKX,5/20/2012,6/19/2012,6/27/2012,38,8,FALSE,TRUE,FALSE,Train,2,5,65.77,6,83,57.49705882,58.666,10,40,0.099708425,0.344846284,0.308875134,0.181052739,0.065517418,0,0.117647059,0.352941176,0.294117647,0.176470588,0.058823529,0
4632-QZOKX,6/10/2012,7/10/2012,7/11/2012,31,1,FALSE,TRUE,FALSE,Train,1,6,40.54,7,21,57.49705882,58.666,10,40,0.099708425,0.344846284,0.308875134,0.181052739,0.065517418,0,0.117647059,0.352941176,0.294117647,0.176470588,0.058823529,0
4632-QZOKX,7/23/2012,8/22/2012,8/25/2012,33,3,FALSE,TRUE,FALSE,Train,1,7,52.71,8,43,57.49705882,58.666,10,40,0.099708425,0.344846284,0.308875134,0.181052739,0.065517418,0,0.117647059,0.352941176,0.294117647,0.176470588,0.058823529,0
4632-QZOKX,8/2/2012,9/1/2012,9/14/2012,43,13,FALSE,TRUE,FALSE,Train,2,8,58.06,9,10,57.49705882,58.666,10,40,0.099708425,0.344846284,0.308875134,0.181052739,0.065517418,0,0.117647059,0.352941176,0.294117647,0.176470588,0.058823529,0
4632-QZOKX,11/3/2012,12/3/2012,12/26/2012,53,23,FALSE,TRUE,FALSE,Train,4,11,64.04,12,93,57.49705882,58.666,10,40,0.099708425,0.344846284,0.308875134,0.181052739,0.065517418,0,0.117647059,0.352941176,0.294117647,0.176470588,0.058823529,0
4632-QZOKX,1/12/2013,2/11/2013,2/20/2013,39,9,FALSE,TRUE,FALSE,Train,2,1,65.61,2,70,57.49705882,58.666,10,40,0.099708425,0.344846284,0.308875134,0.181052739,0.065517418,0,0.117647059,0.352941176,0.294117647,0.176470588,0.058823529,0
4632-QZOKX,3/25/2013,4/24/2013,4/25/2013,31,1,FALSE,TRUE,FALSE,Train,1,3,64.32,4,72,57.49705882,58.666,10,40,0.099708425,0.344846284,0.308875134,0.181052739,0.065517418,0,0.117647059,0.352941176,0.294117647,0.176470588,0.058823529,0
4632-QZOKX,5/6/2013,6/5/2013,6/11/2013,36,6,FALSE,TRUE,FALSE,Train,1,5,49.83,6,42,57.49705882,58.666,10,40,0.099708425,0.344846284,0.308875134,0.181052739,0.065517418,0,0.117647059,0.352941176,0.294117647,0.176470588,0.058823529,0
4640-FGEJI,1/11/2012,2/10/2012,2/8/2012,28,0,TRUE,FALSE,TRUE,Train,0,1,84.42,2,0,75.29885714,77.20307692,9.461538462,39.46153846,0.619178436,0.113767616,0.19230419,0.074749759,0,0,0.628571429,0.114285714,0.2,0.057142857,0,0
4640-FGEJI,2/6/2012,3/7/2012,3/17/2012,40,10,FALSE,TRUE,FALSE,Train,2,2,54.6,3,26,75.29885714,77.20307692,9.461538462,39.46153846,0.619178436,0.113767616,0.19230419,0.074749759,0,0,0.628571429,0.114285714,0.2,0.057142857,0,0
4640-FGEJI,4/19/2012,5/19/2012,5/21/2012,32,2,FALSE,TRUE,FALSE,Train,1,4,70.02,5,73,75.29885714,77.20307692,9.461538462,39.46153846,0.619178436,0.113767616,0.19230419,0.074749759,0,0,0.628571429,0.114285714,0.2,0.057142857,0,0
4640-FGEJI,4/24/2012,5/24/2012,5/22/2012,28,0,FALSE,FALSE,TRUE,Train,0,4,74.19,5,5,75.29885714,77.20307692,9.461538462,39.46153846,0.619178436,0.113767616,0.19230419,0.074749759,0,0,0.628571429,0.114285714,0.2,0.057142857,0,0
4640-FGEJI,5/22/2012,6/21/2012,6/18/2012,27,0,FALSE,FALSE,TRUE,Train,0,5,59.74,6,28,75.29885714,77.20307692,9.461538462,39.46153846,0.619178436,0.113767616,0.19230419,0.074749759,0,0,0.628571429,0.114285714,0.2,0.057142857,0,0
4640-FGEJI,5/31/2012,6/30/2012,6/27/2012,27,0,FALSE,FALSE,TRUE,Train,0,5,65.13,6,9,75.29885714,77.20307692,9.461538462,39.46153846,0.619178436,0.113767616,0.19230419,0.074749759,0,0,0.628571429,0.114285714,0.2,0.057142857,0,0
4640-FGEJI,6/4/2012,7/4/2012,6/25/2012,21,0,FALSE,FALSE,TRUE,Train,0,6,43.75,7,4,75.29885714,77.20307692,9.461538462,39.46153846,0.619178436,0.113767616,0.19230419,0.074749759,0,0,0.628571429,0.114285714,0.2,0.057142857,0,0
4640-FGEJI,6/17/2012,7/17/2012,7/28/2012,41,11,FALSE,TRUE,FALSE,Train,2,6,58.13,7,13,75.29885714,77.20307692,9.461538462,39.46153846,0.619178436,0.113767616,0.19230419,0.074749759,0,0,0.628571429,0.114285714,0.2,0.057142857,0,0
4640-FGEJI,7/5/2012,8/4/2012,8/13/2012,39,9,FALSE,TRUE,FALSE,Train,2,7,66.54,8,18,75.29885714,77.20307692,9.461538462,39.46153846,0.619178436,0.113767616,0.19230419,0.074749759,0,0,0.628571429,0.114285714,0.2,0.057142857,0,0
4640-FGEJI,7/15/2012,8/14/2012,8/26/2012,42,12,FALSE,TRUE,FALSE,Train,2,7,80.69,8,10,75.29885714,77.20307692,9.461538462,39.46153846,0.619178436,0.113767616,0.19230419,0.074749759,0,0,0.628571429,0.114285714,0.2,0.057142857,0,0
4640-FGEJI,9/2/2012,10/2/2012,10/14/2012,42,12,FALSE,TRUE,FALSE,Train,2,9,68.57,10,49,75.29885714,77.20307692,9.461538462,39.46153846,0.619178436,0.113767616,0.19230419,0.074749759,0,0,0.628571429,0.114285714,0.2,0.057142857,0,0
4640-FGEJI,9/23/2012,10/23/2012,10/15/2012,22,0,FALSE,FALSE,TRUE,Train,0,9,64.6,10,21,75.29885714,77.20307692,9.461538462,39.46153846,0.619178436,0.113767616,0.19230419,0.074749759,0,0,0.628571429,0.114285714,0.2,0.057142857,0,0
4640-FGEJI,9/25/2012,10/25/2012,10/24/2012,29,0,FALSE,FALSE,TRUE,Train,0,9,93.51,10,2,75.29885714,77.20307692,9.461538462,39.46153846,0.619178436,0.113767616,0.19230419,0.074749759,0,0,0.628571429,0.114285714,0.2,0.057142857,0,0
4640-FGEJI,10/14/2012,11/13/2012,11/12/2012,29,0,FALSE,FALSE,TRUE,Train,0,10,62.43,11,19,75.29885714,77.20307692,9.461538462,39.46153846,0.619178436,0.113767616,0.19230419,0.074749759,0,0,0.628571429,0.114285714,0.2,0.057142857,0,0
4640-FGEJI,11/2/2012,12/2/2012,12/5/2012,33,3,FALSE,TRUE,FALSE,Train,1,11,99.34,12,19,75.29885714,77.20307692,9.461538462,39.46153846,0.619178436,0.113767616,0.19230419,0.074749759,0,0,0.628571429,0.114285714,0.2,0.057142857,0,0
4640-FGEJI,11/6/2012,12/6/2012,12/6/2012,30,0,FALSE,FALSE,TRUE,Train,0,11,95.58,12,4,75.29885714,77.20307692,9.461538462,39.46153846,0.619178436,0.113767616,0.19230419,0.074749759,0,0,0.628571429,0.114285714,0.2,0.057142857,0,0
4640-FGEJI,12/4/2012,1/3/2013,1/12/2013,39,9,FALSE,TRUE,FALSE,Train,2,12,78.12,1,28,75.29885714,77.20307692,9.461538462,39.46153846,0.619178436,0.113767616,0.19230419,0.074749759,0,0,0.628571429,0.114285714,0.2,0.057142857,0,0
4640-FGEJI,12/17/2012,1/16/2013,2/6/2013,51,21,FALSE,TRUE,FALSE,Train,3,12,99.67,1,13,75.29885714,77.20307692,9.461538462,39.46153846,0.619178436,0.113767616,0.19230419,0.074749759,0,0,0.628571429,0.114285714,0.2,0.057142857,0,0
4640-FGEJI,12/25/2012,1/24/2013,1/23/2013,29,0,FALSE,FALSE,TRUE,Train,0,12,58.59,1,8,75.29885714,77.20307692,9.461538462,39.46153846,0.619178436,0.113767616,0.19230419,0.074749759,0,0,0.628571429,0.114285714,0.2,0.057142857,0,0
4640-FGEJI,1/1/2013,1/31/2013,1/16/2013,15,0,FALSE,FALSE,TRUE,Train,0,1,80.27,1,7,75.29885714,77.20307692,9.461538462,39.46153846,0.619178436,0.113767616,0.19230419,0.074749759,0,0,0.628571429,0.114285714,0.2,0.057142857,0,0
4640-FGEJI,1/14/2013,2/13/2013,2/17/2013,34,4,FALSE,TRUE,FALSE,Train,1,1,40.13,2,13,75.29885714,77.20307692,9.461538462,39.46153846,0.619178436,0.113767616,0.19230419,0.074749759,0,0,0.628571429,0.114285714,0.2,0.057142857,0,0
4640-FGEJI,3/7/2013,4/6/2013,4/8/2013,32,2,FALSE,TRUE,FALSE,Train,1,3,90.34,4,52,75.29885714,77.20307692,9.461538462,39.46153846,0.619178436,0.113767616,0.19230419,0.074749759,0,0,0.628571429,0.114285714,0.2,0.057142857,0,0
4640-FGEJI,3/24/2013,4/23/2013,5/10/2013,47,17,FALSE,TRUE,FALSE,Train,3,3,97.33,4,17,75.29885714,77.20307692,9.461538462,39.46153846,0.619178436,0.113767616,0.19230419,0.074749759,0,0,0.628571429,0.114285714,0.2,0.057142857,0,0
4640-FGEJI,4/2/2013,5/2/2013,4/21/2013,19,0,FALSE,FALSE,TRUE,Train,0,4,94.62,5,9,75.29885714,77.20307692,9.461538462,39.46153846,0.619178436,0.113767616,0.19230419,0.074749759,0,0,0.628571429,0.114285714,0.2,0.057142857,0,0
4640-FGEJI,4/13/2013,5/13/2013,4/22/2013,9,0,FALSE,FALSE,TRUE,Train,0,4,75.55,5,11,75.29885714,77.20307692,9.461538462,39.46153846,0.619178436,0.113767616,0.19230419,0.074749759,0,0,0.628571429,0.114285714,0.2,0.057142857,0,0
4651-PMEXQ,1/9/2012,2/8/2012,2/11/2012,33,3,TRUE,TRUE,FALSE,Train,1,1,100.32,2,0,78.43809524,99.1,5,35,0.819511899,0.118558766,0.061929335,0,0,0,0.857142857,0.095238095,0.047619048,0,0,0
4651-PMEXQ,2/14/2012,3/15/2012,3/13/2012,28,0,FALSE,FALSE,TRUE,Train,0,2,83.09,3,36,78.43809524,99.1,5,35,0.819511899,0.118558766,0.061929335,0,0,0,0.857142857,0.095238095,0.047619048,0,0,0
4651-PMEXQ,4/26/2012,5/26/2012,5/24/2012,28,0,FALSE,FALSE,TRUE,Train,0,4,96.76,5,72,78.43809524,99.1,5,35,0.819511899,0.118558766,0.061929335,0,0,0,0.857142857,0.095238095,0.047619048,0,0,0
4651-PMEXQ,4/30/2012,5/30/2012,5/22/2012,22,0,FALSE,FALSE,TRUE,Train,0,4,83.7,5,4,78.43809524,99.1,5,35,0.819511899,0.118558766,0.061929335,0,0,0,0.857142857,0.095238095,0.047619048,0,0,0
4651-PMEXQ,7/1/2012,7/31/2012,8/2/2012,32,2,FALSE,TRUE,FALSE,Train,1,7,94.97,7,62,78.43809524,99.1,5,35,0.819511899,0.118558766,0.061929335,0,0,0,0.857142857,0.095238095,0.047619048,0,0,0
4651-PMEXQ,7/12/2012,8/11/2012,8/3/2012,22,0,FALSE,FALSE,TRUE,Train,0,7,68.84,8,11,78.43809524,99.1,5,35,0.819511899,0.118558766,0.061929335,0,0,0,0.857142857,0.095238095,0.047619048,0,0,0
4651-PMEXQ,9/7/2012,10/7/2012,9/30/2012,23,0,FALSE,FALSE,TRUE,Train,0,9,72.07,10,57,78.43809524,99.1,5,35,0.819511899,0.118558766,0.061929335,0,0,0,0.857142857,0.095238095,0.047619048,0,0,0
4651-PMEXQ,9/29/2012,10/29/2012,10/21/2012,22,0,FALSE,FALSE,TRUE,Train,0,9,63.1,10,22,78.43809524,99.1,5,35,0.819511899,0.118558766,0.061929335,0,0,0,0.857142857,0.095238095,0.047619048,0,0,0
4651-PMEXQ,10/24/2012,11/23/2012,11/17/2012,24,0,FALSE,FALSE,TRUE,Train,0,10,77.71,11,25,78.43809524,99.1,5,35,0.819511899,0.118558766,0.061929335,0,0,0,0.857142857,0.095238095,0.047619048,0,0,0
4651-PMEXQ,11/3/2012,12/3/2012,11/28/2012,25,0,FALSE,FALSE,TRUE,Train,0,11,49.01,12,10,78.43809524,99.1,5,35,0.819511899,0.118558766,0.061929335,0,0,0,0.857142857,0.095238095,0.047619048,0,0,0
4651-PMEXQ,11/17/2012,12/17/2012,12/12/2012,25,0,FALSE,FALSE,TRUE,Train,0,11,63.85,12,14,78.43809524,99.1,5,35,0.819511899,0.118558766,0.061929335,0,0,0,0.857142857,0.095238095,0.047619048,0,0,0
4651-PMEXQ,1/4/2013,2/3/2013,1/24/2013,20,0,FALSE,FALSE,TRUE,Train,0,1,77.46,2,48,78.43809524,99.1,5,35,0.819511899,0.118558766,0.061929335,0,0,0,0.857142857,0.095238095,0.047619048,0,0,0
4651-PMEXQ,1/28/2013,2/27/2013,2/22/2013,25,0,FALSE,FALSE,TRUE,Train,0,1,65.56,2,24,78.43809524,99.1,5,35,0.819511899,0.118558766,0.061929335,0,0,0,0.857142857,0.095238095,0.047619048,0,0,0
4651-PMEXQ,1/29/2013,2/28/2013,3/10/2013,40,10,FALSE,TRUE,FALSE,Train,2,1,102.01,2,1,78.43809524,99.1,5,35,0.819511899,0.118558766,0.061929335,0,0,0,0.857142857,0.095238095,0.047619048,0,0,0
4651-PMEXQ,2/2/2013,3/4/2013,2/17/2013,15,0,FALSE,FALSE,TRUE,Train,0,2,80.5,3,4,78.43809524,99.1,5,35,0.819511899,0.118558766,0.061929335,0,0,0,0.857142857,0.095238095,0.047619048,0,0,0
5148-SYKLB,1/16/2012,2/15/2012,2/1/2012,16,0,TRUE,FALSE,TRUE,Train,0,1,74.01,2,0,78.57947368,76.47230769,9.769230769,39.76923077,0.334137079,0.31272396,0.211458731,0.088438791,0.053241438,0,0.315789474,0.315789474,0.210526316,0.105263158,0.052631579,0
5148-SYKLB,1/27/2012,2/26/2012,2/22/2012,26,0,FALSE,FALSE,TRUE,Train,0,1,94,2,11,78.57947368,76.47230769,9.769230769,39.76923077,0.334137079,0.31272396,0.211458731,0.088438791,0.053241438,0,0.315789474,0.315789474,0.210526316,0.105263158,0.052631579,0
5148-SYKLB,2/12/2012,3/13/2012,3/4/2012,21,0,FALSE,FALSE,TRUE,Train,0,2,69.43,3,16,78.57947368,76.47230769,9.769230769,39.76923077,0.334137079,0.31272396,0.211458731,0.088438791,0.053241438,0,0.315789474,0.315789474,0.210526316,0.105263158,0.052631579,0
5148-SYKLB,4/19/2012,5/19/2012,5/18/2012,29,0,FALSE,FALSE,TRUE,Train,0,4,93.99,5,67,78.57947368,76.47230769,9.769230769,39.76923077,0.334137079,0.31272396,0.211458731,0.088438791,0.053241438,0,0.315789474,0.315789474,0.210526316,0.105263158,0.052631579,0
5148-SYKLB,6/18/2012,7/18/2012,8/2/2012,45,15,FALSE,TRUE,FALSE,Train,3,6,58.35,7,60,78.57947368,76.47230769,9.769230769,39.76923077,0.334137079,0.31272396,0.211458731,0.088438791,0.053241438,0,0.315789474,0.315789474,0.210526316,0.105263158,0.052631579,0
5148-SYKLB,6/18/2012,7/18/2012,7/31/2012,43,13,FALSE,TRUE,FALSE,Train,2,6,88.48,7,0,78.57947368,76.47230769,9.769230769,39.76923077,0.334137079,0.31272396,0.211458731,0.088438791,0.053241438,0,0.315789474,0.315789474,0.210526316,0.105263158,0.052631579,0
5148-SYKLB,8/30/2012,9/29/2012,10/6/2012,37,7,FALSE,TRUE,FALSE,Train,1,8,67.37,9,73,78.57947368,76.47230769,9.769230769,39.76923077,0.334137079,0.31272396,0.211458731,0.088438791,0.053241438,0,0.315789474,0.315789474,0.210526316,0.105263158,0.052631579,0
5148-SYKLB,9/21/2012,10/21/2012,11/7/2012,47,17,FALSE,TRUE,FALSE,Train,3,9,73.69,10,22,78.57947368,76.47230769,9.769230769,39.76923077,0.334137079,0.31272396,0.211458731,0.088438791,0.053241438,0,0.315789474,0.315789474,0.210526316,0.105263158,0.052631579,0
5148-SYKLB,9/21/2012,10/21/2012,10/28/2012,37,7,FALSE,TRUE,FALSE,Train,1,9,59,10,0,78.57947368,76.47230769,9.769230769,39.76923077,0.334137079,0.31272396,0.211458731,0.088438791,0.053241438,0,0.315789474,0.315789474,0.210526316,0.105263158,0.052631579,0
5148-SYKLB,9/28/2012,10/28/2012,10/30/2012,32,2,FALSE,TRUE,FALSE,Train,1,9,89.15,10,7,78.57947368,76.47230769,9.769230769,39.76923077,0.334137079,0.31272396,0.211458731,0.088438791,0.053241438,0,0.315789474,0.315789474,0.210526316,0.105263158,0.052631579,0
5148-SYKLB,3/5/2013,4/4/2013,4/27/2013,53,23,FALSE,TRUE,FALSE,Train,4,3,79.49,4,158,78.57947368,76.47230769,9.769230769,39.76923077,0.334137079,0.31272396,0.211458731,0.088438791,0.053241438,0,0.315789474,0.315789474,0.210526316,0.105263158,0.052631579,0
5148-SYKLB,4/19/2013,5/19/2013,5/29/2013,40,10,FALSE,TRUE,FALSE,Train,2,4,74.28,5,45,78.57947368,76.47230769,9.769230769,39.76923077,0.334137079,0.31272396,0.211458731,0.088438791,0.053241438,0,0.315789474,0.315789474,0.210526316,0.105263158,0.052631579,0
5148-SYKLB,5/9/2013,6/8/2013,6/13/2013,35,5,FALSE,TRUE,FALSE,Train,1,5,89.43,6,20,78.57947368,76.47230769,9.769230769,39.76923077,0.334137079,0.31272396,0.211458731,0.088438791,0.053241438,0,0.315789474,0.315789474,0.210526316,0.105263158,0.052631579,0
5164-VMYWJ,1/3/2012,2/2/2012,1/30/2012,27,0,TRUE,FALSE,TRUE,Train,0,1,71.33,2,0,70.51096774,76.37333333,8.444444444,38.44444444,0.685539655,0.115671778,0.159096732,0.039691835,0,0,0.709677419,0.129032258,0.129032258,0.032258065,0,0
5164-VMYWJ,3/27/2012,4/26/2012,4/24/2012,28,0,FALSE,FALSE,TRUE,Train,0,3,74.07,4,84,70.51096774,76.37333333,8.444444444,38.44444444,0.685539655,0.115671778,0.159096732,0.039691835,0,0,0.709677419,0.129032258,0.129032258,0.032258065,0,0
5164-VMYWJ,4/8/2012,5/8/2012,4/25/2012,17,0,FALSE,FALSE,TRUE,Train,0,4,76.68,5,12,70.51096774,76.37333333,8.444444444,38.44444444,0.685539655,0.115671778,0.159096732,0.039691835,0,0,0.709677419,0.129032258,0.129032258,0.032258065,0,0
5164-VMYWJ,7/11/2012,8/10/2012,8/10/2012,30,0,FALSE,FALSE,TRUE,Train,0,7,72.52,8,94,70.51096774,76.37333333,8.444444444,38.44444444,0.685539655,0.115671778,0.159096732,0.039691835,0,0,0.709677419,0.129032258,0.129032258,0.032258065,0,0
5164-VMYWJ,7/26/2012,8/25/2012,9/2/2012,38,8,FALSE,TRUE,FALSE,Train,2,7,78.22,8,15,70.51096774,76.37333333,8.444444444,38.44444444,0.685539655,0.115671778,0.159096732,0.039691835,0,0,0.709677419,0.129032258,0.129032258,0.032258065,0,0
5164-VMYWJ,7/28/2012,8/27/2012,9/15/2012,49,19,FALSE,TRUE,FALSE,Train,3,7,86.76,8,2,70.51096774,76.37333333,8.444444444,38.44444444,0.685539655,0.115671778,0.159096732,0.039691835,0,0,0.709677419,0.129032258,0.129032258,0.032258065,0,0
5164-VMYWJ,8/29/2012,9/28/2012,10/3/2012,35,5,FALSE,TRUE,FALSE,Train,1,8,71.79,9,32,70.51096774,76.37333333,8.444444444,38.44444444,0.685539655,0.115671778,0.159096732,0.039691835,0,0,0.709677419,0.129032258,0.129032258,0.032258065,0,0
5164-VMYWJ,9/15/2012,10/15/2012,10/22/2012,37,7,FALSE,TRUE,FALSE,Train,1,9,62.58,10,17,70.51096774,76.37333333,8.444444444,38.44444444,0.685539655,0.115671778,0.159096732,0.039691835,0,0,0.709677419,0.129032258,0.129032258,0.032258065,0,0
5164-VMYWJ,10/18/2012,11/17/2012,11/3/2012,16,0,FALSE,FALSE,TRUE,Train,0,10,70.42,11,33,70.51096774,76.37333333,8.444444444,38.44444444,0.685539655,0.115671778,0.159096732,0.039691835,0,0,0.709677419,0.129032258,0.129032258,0.032258065,0,0
5164-VMYWJ,10/25/2012,11/24/2012,11/11/2012,17,0,FALSE,FALSE,TRUE,Train,0,10,65.2,11,7,70.51096774,76.37333333,8.444444444,38.44444444,0.685539655,0.115671778,0.159096732,0.039691835,0,0,0.709677419,0.129032258,0.129032258,0.032258065,0,0
5164-VMYWJ,10/30/2012,11/29/2012,11/17/2012,18,0,FALSE,FALSE,TRUE,Train,0,10,56.93,11,5,70.51096774,76.37333333,8.444444444,38.44444444,0.685539655,0.115671778,0.159096732,0.039691835,0,0,0.709677419,0.129032258,0.129032258,0.032258065,0,0
5164-VMYWJ,11/15/2012,12/15/2012,12/4/2012,19,0,FALSE,FALSE,TRUE,Train,0,11,62.62,12,16,70.51096774,76.37333333,8.444444444,38.44444444,0.685539655,0.115671778,0.159096732,0.039691835,0,0,0.709677419,0.129032258,0.129032258,0.032258065,0,0
5164-VMYWJ,12/15/2012,1/14/2013,1/27/2013,43,13,FALSE,TRUE,FALSE,Train,2,12,59.5,1,30,70.51096774,76.37333333,8.444444444,38.44444444,0.685539655,0.115671778,0.159096732,0.039691835,0,0,0.709677419,0.129032258,0.129032258,0.032258065,0,0
5164-VMYWJ,1/3/2013,2/2/2013,2/1/2013,29,0,FALSE,FALSE,TRUE,Train,0,1,67.66,2,19,70.51096774,76.37333333,8.444444444,38.44444444,0.685539655,0.115671778,0.159096732,0.039691835,0,0,0.709677419,0.129032258,0.129032258,0.032258065,0,0
5164-VMYWJ,1/14/2013,2/13/2013,2/9/2013,26,0,FALSE,FALSE,TRUE,Train,0,1,51.86,2,11,70.51096774,76.37333333,8.444444444,38.44444444,0.685539655,0.115671778,0.159096732,0.039691835,0,0,0.709677419,0.129032258,0.129032258,0.032258065,0,0
5164-VMYWJ,2/15/2013,3/17/2013,3/2/2013,15,0,FALSE,FALSE,TRUE,Train,0,2,46.24,3,32,70.51096774,76.37333333,8.444444444,38.44444444,0.685539655,0.115671778,0.159096732,0.039691835,0,0,0.709677419,0.129032258,0.129032258,0.032258065,0,0
5164-VMYWJ,2/22/2013,3/24/2013,3/14/2013,20,0,FALSE,FALSE,TRUE,Train,0,2,90.22,3,7,70.51096774,76.37333333,8.444444444,38.44444444,0.685539655,0.115671778,0.159096732,0.039691835,0,0,0.709677419,0.129032258,0.129032258,0.032258065,0,0
5164-VMYWJ,3/3/2013,4/2/2013,3/25/2013,22,0,FALSE,FALSE,TRUE,Train,0,3,79.74,4,9,70.51096774,76.37333333,8.444444444,38.44444444,0.685539655,0.115671778,0.159096732,0.039691835,0,0,0.709677419,0.129032258,0.129032258,0.032258065,0,0
5164-VMYWJ,3/22/2013,4/21/2013,4/15/2013,24,0,FALSE,FALSE,TRUE,Train,0,3,72,4,19,70.51096774,76.37333333,8.444444444,38.44444444,0.685539655,0.115671778,0.159096732,0.039691835,0,0,0.709677419,0.129032258,0.129032258,0.032258065,0,0
5164-VMYWJ,3/23/2013,4/22/2013,4/11/2013,19,0,FALSE,FALSE,TRUE,Train,0,3,59.54,4,1,70.51096774,76.37333333,8.444444444,38.44444444,0.685539655,0.115671778,0.159096732,0.039691835,0,0,0.709677419,0.129032258,0.129032258,0.032258065,0,0
5164-VMYWJ,3/24/2013,4/23/2013,4/19/2013,26,0,FALSE,FALSE,TRUE,Train,0,3,82.64,4,1,70.51096774,76.37333333,8.444444444,38.44444444,0.685539655,0.115671778,0.159096732,0.039691835,0,0,0.709677419,0.129032258,0.129032258,0.032258065,0,0
5164-VMYWJ,3/27/2013,4/26/2013,5/6/2013,40,10,FALSE,TRUE,FALSE,Train,2,3,126.31,4,3,70.51096774,76.37333333,8.444444444,38.44444444,0.685539655,0.115671778,0.159096732,0.039691835,0,0,0.709677419,0.129032258,0.129032258,0.032258065,0,0
5196-TWQXF,2/25/2012,3/26/2012,4/1/2012,36,6,TRUE,TRUE,FALSE,Train,1,2,65.6,3,0,57.51785714,56.126,4.8,34.8,0.825749767,0.174250233,0,0,0,0,0.821428571,0.178571429,0,0,0,0
5196-TWQXF,3/29/2012,4/28/2012,4/19/2012,21,0,FALSE,FALSE,TRUE,Train,0,3,60.32,4,33,57.51785714,56.126,4.8,34.8,0.825749767,0.174250233,0,0,0,0,0.821428571,0.178571429,0,0,0,0
5196-TWQXF,4/9/2012,5/9/2012,5/14/2012,35,5,FALSE,TRUE,FALSE,Train,1,4,30.11,5,11,57.51785714,56.126,4.8,34.8,0.825749767,0.174250233,0,0,0,0,0.821428571,0.178571429,0,0,0,0
5196-TWQXF,4/13/2012,5/13/2012,5/18/2012,35,5,FALSE,TRUE,FALSE,Train,1,4,77.6,5,4,57.51785714,56.126,4.8,34.8,0.825749767,0.174250233,0,0,0,0,0.821428571,0.178571429,0,0,0,0
5196-TWQXF,5/11/2012,6/10/2012,6/12/2012,32,2,FALSE,TRUE,FALSE,Train,1,5,56.88,6,28,57.51785714,56.126,4.8,34.8,0.825749767,0.174250233,0,0,0,0,0.821428571,0.178571429,0,0,0,0
5196-TWQXF,5/23/2012,6/22/2012,6/28/2012,36,6,FALSE,TRUE,FALSE,Train,1,5,50.44,6,12,57.51785714,56.126,4.8,34.8,0.825749767,0.174250233,0,0,0,0,0.821428571,0.178571429,0,0,0,0
5196-TWQXF,6/9/2012,7/9/2012,7/1/2012,22,0,FALSE,FALSE,TRUE,Train,0,6,64.99,7,17,57.51785714,56.126,4.8,34.8,0.825749767,0.174250233,0,0,0,0,0.821428571,0.178571429,0,0,0,0
5196-TWQXF,6/21/2012,7/21/2012,7/4/2012,13,0,FALSE,FALSE,TRUE,Train,0,6,82.34,7,12,57.51785714,56.126,4.8,34.8,0.825749767,0.174250233,0,0,0,0,0.821428571,0.178571429,0,0,0,0
5196-TWQXF,7/4/2012,8/3/2012,7/26/2012,22,0,FALSE,FALSE,TRUE,Train,0,7,72.65,8,13,57.51785714,56.126,4.8,34.8,0.825749767,0.174250233,0,0,0,0,0.821428571,0.178571429,0,0,0,0
5196-TWQXF,7/30/2012,8/29/2012,8/18/2012,19,0,FALSE,FALSE,TRUE,Train,0,7,62.28,8,26,57.51785714,56.126,4.8,34.8,0.825749767,0.174250233,0,0,0,0,0.821428571,0.178571429,0,0,0,0
5196-TWQXF,8/12/2012,9/11/2012,8/28/2012,16,0,FALSE,FALSE,TRUE,Train,0,8,49.75,9,13,57.51785714,56.126,4.8,34.8,0.825749767,0.174250233,0,0,0,0,0.821428571,0.178571429,0,0,0,0
5196-TWQXF,8/24/2012,9/23/2012,9/23/2012,30,0,FALSE,FALSE,TRUE,Train,0,8,69.54,9,12,57.51785714,56.126,4.8,34.8,0.825749767,0.174250233,0,0,0,0,0.821428571,0.178571429,0,0,0,0
5196-TWQXF,9/28/2012,10/28/2012,10/17/2012,19,0,FALSE,FALSE,TRUE,Train,0,9,51.1,10,35,57.51785714,56.126,4.8,34.8,0.825749767,0.174250233,0,0,0,0,0.821428571,0.178571429,0,0,0,0
