customerID,InvoiceDate,DueDate,SettledDate,DaysToSettle,DaysLate,First invoice,Late,On-Time,Train/Test 30%,Train/Test 3 months,Age Bucket,Invoiced Month,InvoiceAmount,Invoice Due Month,Gap between current and previous invoice due date,Average Amount of PAID,Average of Amount of LATE PAID,Average Days Late,Average Days to Settle,Ratio Of Amount of Paid Invoices Bucket(0) by Total Amount of Paid Invoices,Ratio Of Amount of Paid Invoices Bucket(1) by Total Amount of Paid Invoices,Ratio Of Amount of Paid Invoices Bucket(2) by Total Amount of Paid Invoices,Ratio Of Amount of Paid Invoices Bucket(3) by Total Amount of Paid Invoices,Ratio Of Amount of Paid Invoices Bucket(4) by Total Amount of Paid Invoices,Ratio Of Amount of Paid Invoices Bucket(5) by Total Amount of Paid Invoices,Ratio Of number of Paid Invoices Bucket(0) by Total number of Paid Invoices,Ratio Of number of Paid Invoices Bucket(1) by Total number of Paid Invoices,Ratio Of number of Paid Invoices Bucket(2) by Total number of Paid Invoices,Ratio Of number of Paid Invoices Bucket(3) by Total number of Paid Invoices,Ratio Of number of Paid Invoices Bucket(4) by Total number of Paid Invoices,Ratio Of number of Paid Invoices Bucket(5) by Total number of Paid Invoices
3831-FXWYK,2013/01/12,2013/02/11,2013/02/16,35,5,FALSE,TRUE,FALSE,Train,Train,1,1,69.26,2,7,69.75615385,72.81315789,8.578947368,38.57894737,0.23720543,0.357448474,0.25562123,0.149724866,0,0,0.269230769,0.346153846,0.269230769,0.115384615,0,0
3831-FXWYK,2013/02/26,2013/03/28,2013/04/03,36,6,FALSE,TRUE,FALSE,Train,Train,1,2,74.09,3,45,69.75615385,72.81315789,8.578947368,38.57894737,0.23720543,0.357448474,0.25562123,0.149724866,0,0,0.269230769,0.346153846,0.269230769,0.115384615,0,0
3831-FXWYK,2013/03/08,2013/04/07,2013/04/13,36,6,FALSE,TRUE,FALSE,Train,Train,1,3,55.46,4,10,69.75615385,72.81315789,8.578947368,38.57894737,0.23720543,0.357448474,0.25562123,0.149724866,0,0,0.269230769,0.346153846,0.269230769,0.115384615,0,0
3831-FXWYK,2013/03/25,2013/04/24,2013/04/27,33,3,FALSE,TRUE,FALSE,Train,Train,1,3,85.86,4,17,69.75615385,72.81315789,8.578947368,38.57894737,0.23720543,0.357448474,0.25562123,0.149724866,0,0,0.269230769,0.346153846,0.269230769,0.115384615,0,0
3831-FXWYK,2013/04/28,2013/05/28,2013/05/23,25,0,FALSE,FALSE,TRUE,Test,Train,0,4,67.23,5,34,69.75615385,72.81315789,8.578947368,38.57894737,0.23720543,0.357448474,0.25562123,0.149724866,0,0,0.269230769,0.346153846,0.269230769,0.115384615,0,0
3831-FXWYK,2013/07/13,2013/08/12,2013/08/12,30,0,FALSE,FALSE,TRUE,Test,Train,0,7,46.56,8,76,69.75615385,72.81315789,8.578947368,38.57894737,0.23720543,0.357448474,0.25562123,0.149724866,0,0,0.269230769,0.346153846,0.269230769,0.115384615,0,0
3831-FXWYK,2013/07/23,2013/08/22,2013/08/28,36,6,FALSE,TRUE,FALSE,Test,Train,1,7,65.55,8,10,69.75615385,72.81315789,8.578947368,38.57894737,0.23720543,0.357448474,0.25562123,0.149724866,0,0,0.269230769,0.346153846,0.269230769,0.115384615,0,0
3831-FXWYK,2013/09/02,2013/10/02,2013/09/27,25,0,FALSE,FALSE,TRUE,Test,Train,0,9,56.31,10,41,69.75615385,72.81315789,8.578947368,38.57894737,0.23720543,0.357448474,0.25562123,0.149724866,0,0,0.269230769,0.346153846,0.269230769,0.115384615,0,0
3831-FXWYK,2013/09/18,2013/10/18,2013/10/29,41,11,FALSE,TRUE,FALSE,Test,Train,2,9,58.65,10,16,69.75615385,72.81315789,8.578947368,38.57894737,0.23720543,0.357448474,0.25562123,0.149724866,0,0,0.269230769,0.346153846,0.269230769,0.115384615,0,0
3831-FXWYK,2013/09/27,2013/10/27,2013/10/23,26,0,FALSE,FALSE,TRUE,Test,Train,0,9,53.05,10,9,69.75615385,72.81315789,8.578947368,38.57894737,0.23720543,0.357448474,0.25562123,0.149724866,0,0,0.269230769,0.346153846,0.269230769,0.115384615,0,0
3831-FXWYK,2013/11/18,2013/12/18,2013/12/15,27,0,FALSE,FALSE,TRUE,Test,Test,0,11,78.37,12,52,69.75615385,72.81315789,8.578947368,38.57894737,0.23720543,0.357448474,0.25562123,0.149724866,0,0,0.269230769,0.346153846,0.269230769,0.115384615,0,0
3831-FXWYK,2013/12/01,2013/12/31,2014/01/04,34,4,FALSE,TRUE,FALSE,Test,Test,1,12,86.29,12,13,69.75615385,72.81315789,8.578947368,38.57894737,0.23720543,0.357448474,0.25562123,0.149724866,0,0,0.269230769,0.346153846,0.269230769,0.115384615,0,0
3993-QUNVJ,2012/01/03,2012/02/02,2012/01/23,20,0,TRUE,FALSE,TRUE,Train,Train,0,1,50.39,2,0,62.708,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
3993-QUNVJ,2012/03/18,2012/04/17,2012/04/02,15,0,FALSE,FALSE,TRUE,Train,Train,0,3,60.93,4,75,62.708,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
3993-QUNVJ,2012/03/31,2012/04/30,2012/04/16,16,0,FALSE,FALSE,TRUE,Train,Train,0,3,75.33,4,13,62.708,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
3993-QUNVJ,2012/05/02,2012/06/01,2012/05/23,21,0,FALSE,FALSE,TRUE,Train,Train,0,5,63.42,6,32,62.708,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
3993-QUNVJ,2012/07/08,2012/08/07,2012/08/01,24,0,FALSE,FALSE,TRUE,Train,Train,0,7,47.48,8,67,62.708,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
3993-QUNVJ,2012/07/15,2012/08/14,2012/07/30,15,0,FALSE,FALSE,TRUE,Train,Train,0,7,48.65,8,7,62.708,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
3993-QUNVJ,2012/07/17,2012/08/16,2012/08/09,23,0,FALSE,FALSE,TRUE,Train,Train,0,7,56.21,8,2,62.708,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
3993-QUNVJ,2012/07/23,2012/08/22,2012/08/09,17,0,FALSE,FALSE,TRUE,Train,Train,0,7,61.76,8,6,62.708,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
3993-QUNVJ,2012/08/02,2012/09/01,2012/08/18,16,0,FALSE,FALSE,TRUE,Train,Train,0,8,67.9,9,10,62.708,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
3993-QUNVJ,2012/08/17,2012/09/16,2012/09/02,16,0,FALSE,FALSE,TRUE,Train,Train,0,8,37.24,9,15,62.708,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
3993-QUNVJ,2013/01/04,2013/02/03,2013/01/30,26,0,FALSE,FALSE,TRUE,Train,Train,0,1,88.48,2,140,62.708,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
3993-QUNVJ,2013/01/31,2013/03/02,2013/02/08,8,0,FALSE,FALSE,TRUE,Train,Train,0,1,68.79,3,27,62.708,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
3993-QUNVJ,2013/02/01,2013/03/03,2013/02/05,4,0,FALSE,FALSE,TRUE,Train,Train,0,2,56.65,3,1,62.708,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
3993-QUNVJ,2013/03/20,2013/04/19,2013/04/15,26,0,FALSE,FALSE,TRUE,Train,Train,0,3,63.32,4,47,62.708,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
3993-QUNVJ,2013/03/25,2013/04/24,2013/04/08,14,0,FALSE,FALSE,TRUE,Train,Train,0,3,47.33,4,5,62.708,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
3993-QUNVJ,2013/04/06,2013/05/06,2013/04/17,11,0,FALSE,FALSE,TRUE,Train,Train,0,4,76.44,5,12,62.708,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
3993-QUNVJ,2013/04/16,2013/05/16,2013/04/27,11,0,FALSE,FALSE,TRUE,Train,Train,0,4,77.61,5,10,62.708,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
3993-QUNVJ,2013/04/18,2013/05/18,2013/04/26,8,0,FALSE,FALSE,TRUE,Train,Train,0,4,58.44,5,2,62.708,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
3993-QUNVJ,2013/05/10,2013/06/09,2013/05/25,15,0,FALSE,FALSE,TRUE,Test,Train,0,5,60.1,6,22,62.708,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
3993-QUNVJ,2013/06/21,2013/07/21,2013/06/30,9,0,FALSE,FALSE,TRUE,Test,Train,0,6,81.06,7,42,62.708,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
3993-QUNVJ,2013/08/14,2013/09/13,2013/08/26,12,0,FALSE,FALSE,TRUE,Test,Train,0,8,54.2,9,54,62.708,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
3993-QUNVJ,2013/09/03,2013/10/03,2013/09/19,16,0,FALSE,FALSE,TRUE,Test,Train,0,9,84.91,10,20,62.708,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
3993-QUNVJ,2013/09/17,2013/10/17,2013/09/24,7,0,FALSE,FALSE,TRUE,Test,Train,0,9,58.09,10,14,62.708,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
3993-QUNVJ,2013/10/30,2013/11/29,2013/11/10,11,0,FALSE,FALSE,TRUE,Test,Test,0,10,61.54,11,43,62.708,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
3993-QUNVJ,2013/10/31,2013/11/30,2013/11/05,5,0,FALSE,FALSE,TRUE,Test,Test,0,10,61.43,11,1,62.708,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
4092-ZAVRG,2012/01/04,2012/02/03,2012/01/13,9,0,TRUE,FALSE,TRUE,Train,Train,0,1,75.21,2,0,71.89238095,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
4092-ZAVRG,2012/02/11,2012/03/12,2012/02/18,7,0,FALSE,FALSE,TRUE,Train,Train,0,2,43.62,3,38,71.89238095,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
4092-ZAVRG,2012/05/07,2012/06/06,2012/05/13,6,0,FALSE,FALSE,TRUE,Train,Train,0,5,50.96,6,86,71.89238095,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
4092-ZAVRG,2012/05/20,2012/06/19,2012/05/22,2,0,FALSE,FALSE,TRUE,Train,Train,0,5,62.96,6,13,71.89238095,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
4092-ZAVRG,2012/06/05,2012/07/05,2012/06/06,1,0,FALSE,FALSE,TRUE,Train,Train,0,6,71.6,7,16,71.89238095,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
4092-ZAVRG,2012/06/27,2012/07/27,2012/06/30,3,0,FALSE,FALSE,TRUE,Train,Train,0,6,73.09,7,22,71.89238095,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
4092-ZAVRG,2012/08/06,2012/09/05,2012/08/10,4,0,FALSE,FALSE,TRUE,Train,Train,0,8,92.36,9,40,71.89238095,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
4092-ZAVRG,2012/08/25,2012/09/24,2012/08/28,3,0,FALSE,FALSE,TRUE,Train,Train,0,8,72.2,9,19,71.89238095,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
4092-ZAVRG,2012/09/28,2012/10/28,2012/10/04,6,0,FALSE,FALSE,TRUE,Train,Train,0,9,60.14,10,34,71.89238095,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
4092-ZAVRG,2012/10/23,2012/11/22,2012/11/21,29,0,FALSE,FALSE,TRUE,Train,Train,0,10,84.43,11,25,71.89238095,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
4092-ZAVRG,2012/11/25,2012/12/25,2012/11/30,5,0,FALSE,FALSE,TRUE,Train,Train,0,11,87.71,12,33,71.89238095,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
4092-ZAVRG,2012/12/09,2013/01/08,2012/12/13,4,0,FALSE,FALSE,TRUE,Train,Train,0,12,81.27,1,14,71.89238095,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
4092-ZAVRG,2013/02/06,2013/03/08,2013/02/10,4,0,FALSE,FALSE,TRUE,Train,Train,0,2,82.93,3,59,71.89238095,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
4092-ZAVRG,2013/02/10,2013/03/12,2013/02/11,1,0,FALSE,FALSE,TRUE,Train,Train,0,2,73.56,3,4,71.89238095,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
4092-ZAVRG,2013/02/27,2013/03/29,2013/03/11,12,0,FALSE,FALSE,TRUE,Train,Train,0,2,69.65,3,17,71.89238095,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
4092-ZAVRG,2013/04/08,2013/05/08,2013/04/14,6,0,FALSE,FALSE,TRUE,Test,Train,0,4,77.41,5,40,71.89238095,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
4092-ZAVRG,2013/07/23,2013/08/22,2013/08/11,19,0,FALSE,FALSE,TRUE,Test,Train,0,7,72.88,8,106,71.89238095,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
4092-ZAVRG,2013/08/07,2013/09/06,2013/08/08,1,0,FALSE,FALSE,TRUE,Test,Train,0,8,73.08,9,15,71.89238095,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
4092-ZAVRG,2013/08/14,2013/09/13,2013/08/15,1,0,FALSE,FALSE,TRUE,Test,Train,0,8,78.44,9,7,71.89238095,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
4092-ZAVRG,2013/08/23,2013/09/22,2013/09/11,19,0,FALSE,FALSE,TRUE,Test,Train,0,8,62.68,9,9,71.89238095,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
4092-ZAVRG,2013/10/18,2013/11/17,2013/10/22,4,0,FALSE,FALSE,TRUE,Test,Test,0,10,63.56,11,56,71.89238095,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
4460-ZXNDN,2012/03/25,2012/04/24,2012/04/28,34,4,TRUE,TRUE,FALSE,Train,Train,1,3,45.59,4,0,68.8825,69.7912,13.76,43.76,0.095364259,0.324252998,0.157898284,0.171658777,0.168081256,0.082744425,0.107142857,0.321428571,0.178571429,0.178571429,0.142857143,0.071428571
4460-ZXNDN,2012/04/09,2012/05/09,2012/05/25,46,16,FALSE,TRUE,FALSE,Train,Train,3,4,61.97,5,15,68.8825,69.7912,13.76,43.76,0.095364259,0.324252998,0.157898284,0.171658777,0.168081256,0.082744425,0.107142857,0.321428571,0.178571429,0.178571429,0.142857143,0.071428571
4460-ZXNDN,2012/05/06,2012/06/05,2012/06/12,37,7,FALSE,TRUE,FALSE,Train,Train,1,5,64.4,6,27,68.8825,69.7912,13.76,43.76,0.095364259,0.324252998,0.157898284,0.171658777,0.168081256,0.082744425,0.107142857,0.321428571,0.178571429,0.178571429,0.142857143,0.071428571
4460-ZXNDN,2012/05/08,2012/06/07,2012/06/27,50,20,FALSE,TRUE,FALSE,Train,Train,3,5,61.86,6,2,68.8825,69.7912,13.76,43.76,0.095364259,0.324252998,0.157898284,0.171658777,0.168081256,0.082744425,0.107142857,0.321428571,0.178571429,0.178571429,0.142857143,0.071428571
4460-ZXNDN,2012/05/23,2012/06/22,2012/07/18,56,26,FALSE,TRUE,FALSE,Train,Train,4,5,74.28,6,15,68.8825,69.7912,13.76,43.76,0.095364259,0.324252998,0.157898284,0.171658777,0.168081256,0.082744425,0.107142857,0.321428571,0.178571429,0.178571429,0.142857143,0.071428571
4460-ZXNDN,2012/06/09,2012/07/09,2012/07/12,33,3,FALSE,TRUE,FALSE,Train,Train,1,6,64.44,7,17,68.8825,69.7912,13.76,43.76,0.095364259,0.324252998,0.157898284,0.171658777,0.168081256,0.082744425,0.107142857,0.321428571,0.178571429,0.178571429,0.142857143,0.071428571
4460-ZXNDN,2012/06/09,2012/07/09,2012/07/23,44,14,FALSE,TRUE,FALSE,Train,Train,2,6,51.6,7,0,68.8825,69.7912,13.76,43.76,0.095364259,0.324252998,0.157898284,0.171658777,0.168081256,0.082744425,0.107142857,0.321428571,0.178571429,0.178571429,0.142857143,0.071428571
4460-ZXNDN,2012/09/28,2012/10/28,2012/11/02,35,5,FALSE,TRUE,FALSE,Train,Train,1,9,90.57,10,111,68.8825,69.7912,13.76,43.76,0.095364259,0.324252998,0.157898284,0.171658777,0.168081256,0.082744425,0.107142857,0.321428571,0.178571429,0.178571429,0.142857143,0.071428571
4460-ZXNDN,2012/10/01,2012/10/31,2012/11/03,33,3,FALSE,TRUE,FALSE,Train,Train,1,10,59.6,10,3,68.8825,69.7912,13.76,43.76,0.095364259,0.324252998,0.157898284,0.171658777,0.168081256,0.082744425,0.107142857,0.321428571,0.178571429,0.178571429,0.142857143,0.071428571
4460-ZXNDN,2012/10/01,2012/10/31,2012/11/21,51,21,FALSE,TRUE,FALSE,Train,Train,3,10,58.19,10,0,68.8825,69.7912,13.76,43.76,0.095364259,0.324252998,0.157898284,0.171658777,0.168081256,0.082744425,0.107142857,0.321428571,0.178571429,0.178571429,0.142857143,0.071428571
4460-ZXNDN,2012/10/06,2012/11/05,2012/11/13,38,8,FALSE,TRUE,FALSE,Train,Train,2,10,80.31,11,5,68.8825,69.7912,13.76,43.76,0.095364259,0.324252998,0.157898284,0.171658777,0.168081256,0.082744425,0.107142857,0.321428571,0.178571429,0.178571429,0.142857143,0.071428571
4460-ZXNDN,2012/10/09,2012/11/08,2012/12/01,53,23,FALSE,TRUE,FALSE,Train,Train,4,10,76.79,11,3,68.8825,69.7912,13.76,43.76,0.095364259,0.324252998,0.157898284,0.171658777,0.168081256,0.082744425,0.107142857,0.321428571,0.178571429,0.178571429,0.142857143,0.071428571
4460-ZXNDN,2012/10/25,2012/11/24,2012/12/10,46,16,FALSE,TRUE,FALSE,Train,Train,3,10,75.29,11,16,68.8825,69.7912,13.76,43.76,0.095364259,0.324252998,0.157898284,0.171658777,0.168081256,0.082744425,0.107142857,0.321428571,0.178571429,0.178571429,0.142857143,0.071428571
4460-ZXNDN,2012/12/16,2013/01/15,2013/01/12,27,0,FALSE,FALSE,TRUE,Train,Train,0,12,75.06,1,52,68.8825,69.7912,13.76,43.76,0.095364259,0.324252998,0.157898284,0.171658777,0.168081256,0.082744425,0.107142857,0.321428571,0.178571429,0.178571429,0.142857143,0.071428571
4460-ZXNDN,2012/12/29,2013/01/28,2013/02/10,43,13,FALSE,TRUE,FALSE,Train,Train,2,12,58.9,1,13,68.8825,69.7912,13.76,43.76,0.095364259,0.324252998,0.157898284,0.171658777,0.168081256,0.082744425,0.107142857,0.321428571,0.178571429,0.178571429,0.142857143,0.071428571
4460-ZXNDN,2013/01/15,2013/02/14,2013/03/10,54,24,FALSE,TRUE,FALSE,Train,Train,4,1,72.05,2,17,68.8825,69.7912,13.76,43.76,0.095364259,0.324252998,0.157898284,0.171658777,0.168081256,0.082744425,0.107142857,0.321428571,0.178571429,0.178571429,0.142857143,0.071428571
4460-ZXNDN,2013/02/23,2013/03/25,2013/04/01,37,7,FALSE,TRUE,FALSE,Train,Train,1,2,84.71,3,39,68.8825,69.7912,13.76,43.76,0.095364259,0.324252998,0.157898284,0.171658777,0.168081256,0.082744425,0.107142857,0.321428571,0.178571429,0.178571429,0.142857143,0.071428571
4460-ZXNDN,2013/03/09,2013/04/08,2013/04/16,38,8,FALSE,TRUE,FALSE,Train,Train,2,3,32.97,4,14,68.8825,69.7912,13.76,43.76,0.095364259,0.324252998,0.157898284,0.171658777,0.168081256,0.082744425,0.107142857,0.321428571,0.178571429,0.178571429,0.142857143,0.071428571
4460-ZXNDN,2013/03/21,2013/04/20,2013/05/20,60,30,FALSE,TRUE,FALSE,Train,Train,5,3,84.43,4,12,68.8825,69.7912,13.76,43.76,0.095364259,0.324252998,0.157898284,0.171658777,0.168081256,0.082744425,0.107142857,0.321428571,0.178571429,0.178571429,0.142857143,0.071428571
4460-ZXNDN,2013/04/22,2013/05/22,2013/06/25,64,34,FALSE,TRUE,FALSE,Train,Train,5,4,75.16,5,32,68.8825,69.7912,13.76,43.76,0.095364259,0.324252998,0.157898284,0.171658777,0.168081256,0.082744425,0.107142857,0.321428571,0.178571429,0.178571429,0.142857143,0.071428571
4460-ZXNDN,2013/04/28,2013/05/28,2013/06/01,34,4,FALSE,TRUE,FALSE,Test,Train,1,4,62.63,5,6,68.8825,69.7912,13.76,43.76,0.095364259,0.324252998,0.157898284,0.171658777,0.168081256,0.082744425,0.107142857,0.321428571,0.178571429,0.178571429,0.142857143,0.071428571
4460-ZXNDN,2013/05/14,2013/06/13,2013/06/22,39,9,FALSE,TRUE,FALSE,Test,Train,2,5,80.76,6,16,68.8825,69.7912,13.76,43.76,0.095364259,0.324252998,0.157898284,0.171658777,0.168081256,0.082744425,0.107142857,0.321428571,0.178571429,0.178571429,0.142857143,0.071428571
4460-ZXNDN,2013/05/24,2013/06/23,2013/06/25,32,2,FALSE,TRUE,FALSE,Test,Train,1,5,102.98,6,10,68.8825,69.7912,13.76,43.76,0.095364259,0.324252998,0.157898284,0.171658777,0.168081256,0.082744425,0.107142857,0.321428571,0.178571429,0.178571429,0.142857143,0.071428571
4460-ZXNDN,2013/05/29,2013/06/28,2013/07/25,57,27,FALSE,TRUE,FALSE,Test,Train,4,5,101.06,6,5,68.8825,69.7912,13.76,43.76,0.095364259,0.324252998,0.157898284,0.171658777,0.168081256,0.082744425,0.107142857,0.321428571,0.178571429,0.178571429,0.142857143,0.071428571
4460-ZXNDN,2013/06/13,2013/07/13,2013/07/18,35,5,FALSE,TRUE,FALSE,Test,Train,1,6,50.47,7,15,68.8825,69.7912,13.76,43.76,0.095364259,0.324252998,0.157898284,0.171658777,0.168081256,0.082744425,0.107142857,0.321428571,0.178571429,0.178571429,0.142857143,0.071428571
4460-ZXNDN,2013/09/01,2013/10/01,2013/10/16,45,15,FALSE,TRUE,FALSE,Test,Train,3,9,73.77,10,80,68.8825,69.7912,13.76,43.76,0.095364259,0.324252998,0.157898284,0.171658777,0.168081256,0.082744425,0.107142857,0.321428571,0.178571429,0.178571429,0.142857143,0.071428571
4460-ZXNDN,2013/11/06,2013/12/06,2013/12/06,30,0,FALSE,FALSE,TRUE,Test,Test,0,11,56.03,12,66,68.8825,69.7912,13.76,43.76,0.095364259,0.324252998,0.157898284,0.171658777,0.168081256,0.082744425,0.107142857,0.321428571,0.178571429,0.178571429,0.142857143,0.071428571
4460-ZXNDN,2013/11/07,2013/12/07,2013/11/30,23,0,FALSE,FALSE,TRUE,Test,Test,0,11,52.84,12,1,68.8825,69.7912,13.76,43.76,0.095364259,0.324252998,0.157898284,0.171658777,0.168081256,0.082744425,0.107142857,0.321428571,0.178571429,0.178571429,0.142857143,0.071428571
4632-QZOKX,2012/02/14,2012/03/15,2012/03/20,35,5,TRUE,TRUE,FALSE,Train,Train,1,2,83.42,3,0,57.49705882,58.666,10,40,0.099708425,0.344846284,0.308875134,0.181052739,0.065517418,0,0.117647059,0.352941176,0.294117647,0.176470588,0.058823529,0
4632-QZOKX,2012/02/18,2012/03/19,2012/04/04,46,16,FALSE,TRUE,FALSE,Train,Train,3,2,72.18,3,4,57.49705882,58.666,10,40,0.099708425,0.344846284,0.308875134,0.181052739,0.065517418,0,0.117647059,0.352941176,0.294117647,0.176470588,0.058823529,0
4632-QZOKX,2012/02/21,2012/03/22,2012/04/03,42,12,FALSE,TRUE,FALSE,Train,Train,2,2,76.19,3,3,57.49705882,58.666,10,40,0.099708425,0.344846284,0.308875134,0.181052739,0.065517418,0,0.117647059,0.352941176,0.294117647,0.176470588,0.058823529,0
4632-QZOKX,2012/02/27,2012/03/28,2012/04/13,46,16,FALSE,TRUE,FALSE,Train,Train,3,2,70.89,3,6,57.49705882,58.666,10,40,0.099708425,0.344846284,0.308875134,0.181052739,0.065517418,0,0.117647059,0.352941176,0.294117647,0.176470588,0.058823529,0
4632-QZOKX,2012/05/20,2012/06/19,2012/06/27,38,8,FALSE,TRUE,FALSE,Train,Train,2,5,65.77,6,83,57.49705882,58.666,10,40,0.099708425,0.344846284,0.308875134,0.181052739,0.065517418,0,0.117647059,0.352941176,0.294117647,0.176470588,0.058823529,0
4632-QZOKX,2012/06/10,2012/07/10,2012/07/11,31,1,FALSE,TRUE,FALSE,Train,Train,1,6,40.54,7,21,57.49705882,58.666,10,40,0.099708425,0.344846284,0.308875134,0.181052739,0.065517418,0,0.117647059,0.352941176,0.294117647,0.176470588,0.058823529,0
4632-QZOKX,2012/07/23,2012/08/22,2012/08/25,33,3,FALSE,TRUE,FALSE,Train,Train,1,7,52.71,8,43,57.49705882,58.666,10,40,0.099708425,0.344846284,0.308875134,0.181052739,0.065517418,0,0.117647059,0.352941176,0.294117647,0.176470588,0.058823529,0
4632-QZOKX,2012/08/02,2012/09/01,2012/09/14,43,13,FALSE,TRUE,FALSE,Train,Train,2,8,58.06,9,10,57.49705882,58.666,10,40,0.099708425,0.344846284,0.308875134,0.181052739,0.065517418,0,0.117647059,0.352941176,0.294117647,0.176470588,0.058823529,0
4632-QZOKX,2012/11/03,2012/12/03,2012/12/26,53,23,FALSE,TRUE,FALSE,Train,Train,4,11,64.04,12,93,57.49705882,58.666,10,40,0.099708425,0.344846284,0.308875134,0.181052739,0.065517418,0,0.117647059,0.352941176,0.294117647,0.176470588,0.058823529,0
4632-QZOKX,2013/01/12,2013/02/11,2013/02/20,39,9,FALSE,TRUE,FALSE,Train,Train,2,1,65.61,2,70,57.49705882,58.666,10,40,0.099708425,0.344846284,0.308875134,0.181052739,0.065517418,0,0.117647059,0.352941176,0.294117647,0.176470588,0.058823529,0
4632-QZOKX,2013/03/25,2013/04/24,2013/04/25,31,1,FALSE,TRUE,FALSE,Train,Train,1,3,64.32,4,72,57.49705882,58.666,10,40,0.099708425,0.344846284,0.308875134,0.181052739,0.065517418,0,0.117647059,0.352941176,0.294117647,0.176470588,0.058823529,0
4632-QZOKX,2013/05/06,2013/06/05,2013/06/11,36,6,FALSE,TRUE,FALSE,Train,Train,1,5,49.83,6,42,57.49705882,58.666,10,40,0.099708425,0.344846284,0.308875134,0.181052739,0.065517418,0,0.117647059,0.352941176,0.294117647,0.176470588,0.058823529,0
4632-QZOKX,2013/05/07,2013/06/06,2013/06/06,30,0,FALSE,FALSE,TRUE,Test,Train,0,5,50.22,6,1,57.49705882,58.666,10,40,0.099708425,0.344846284,0.308875134,0.181052739,0.065517418,0,0.117647059,0.352941176,0.294117647,0.176470588,0.058823529,0
4632-QZOKX,2013/05/29,2013/06/28,2013/07/01,33,3,FALSE,TRUE,FALSE,Test,Train,1,5,46.25,6,22,57.49705882,58.666,10,40,0.099708425,0.344846284,0.308875134,0.181052739,0.065517418,0,0.117647059,0.352941176,0.294117647,0.176470588,0.058823529,0
4632-QZOKX,2013/09/02,2013/10/02,2013/09/28,26,0,FALSE,FALSE,TRUE,Test,Train,0,9,47.24,10,96,57.49705882,58.666,10,40,0.099708425,0.344846284,0.308875134,0.181052739,0.065517418,0,0.117647059,0.352941176,0.294117647,0.176470588,0.058823529,0
4632-QZOKX,2013/09/19,2013/10/19,2013/11/08,50,20,FALSE,TRUE,FALSE,Test,Train,3,9,33.9,10,17,57.49705882,58.666,10,40,0.099708425,0.344846284,0.308875134,0.181052739,0.065517418,0,0.117647059,0.352941176,0.294117647,0.176470588,0.058823529,0
4632-QZOKX,2013/10/21,2013/11/20,2013/12/04,44,14,FALSE,TRUE,FALSE,Test,Test,2,10,36.28,11,32,57.49705882,58.666,10,40,0.099708425,0.344846284,0.308875134,0.181052739,0.065517418,0,0.117647059,0.352941176,0.294117647,0.176470588,0.058823529,0
